Freq	VFDB
0.1	VFG012634(gi:117625231) (ireA) iron-regulated element [Iron-regulated element (CVF461)] [Escherichia coli APEC O1]
0.1	VFG012555(gi:26248282) (ybtU) hypothetical protein [yersiniabactin (IA006)] [Escherichia coli CFT073]
0.1	VFG012532(gi:110642109) (ybtX) putative cytoplasmic transmembrane protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli 536]
0.1	VFG012529(gi:91211194) (ybtS) putative salicylate synthetase [Yersiniabactin siderophore (CVF458)] [Escherichia coli UTI89]
0.1	VFG012520(gi:88770303) (iucD) IucD [Aerobactin siderophore (CVF457)] [Escherichia coli APEC O1]
0.1	VFG012511(gi:91210150) (iroC) IroC protein [Salmochelin siderophore (CVF456)] [Escherichia coli UTI89]
0.1	VFG012500(gi:88770271) (iroN) IroN [Salmochelin (IA014)] [Escherichia coli APEC O1]
0.1	VFG012354(gi:91213830) (tia) adhesin/virulence factor Hek [Tia/Hek (CVF430)] [Escherichia coli UTI89]
0.1	VFG012337(gb|YP_540127) (sfaF) S fimbriae outer membrane usher SfaF [S fimbriae (VF0222)] [Escherichia coli UTI89]
0.1	VFG012303(gi:91213962) (fimD) outer membrane usher protein FimD precursor [type 1 fimbriae (AI002)] [Escherichia coli UTI89]
0.1	VFG012288(gi:110644757) (fimI) fimbrin-like protein fimI precursor [Type I fimbriae (CVF426)] [Escherichia coli 536]
0.1	VFG012281(gi:110644756) (fimA) type-1 fimbrial major subunit [Type I fimbriae (CVF426)] [Escherichia coli 536]
0.1	VFG012274(gi:110644754) (fimE) type 1 fimbriae regulatory protein FimE [Type I fimbriae (CVF426)] [Escherichia coli 536]
0.1	VFG012252(gi:91213843) (papA) major pilin subunit PapA [pyelonephritis-associated pilus, Pap pilus (AI001)] [Escherichia coli UTI89]
0.1	VFG012242(gi:91213841) (papC) outer membrane usher protein PapC precursor [pyelonephritis-associated pilus, Pap pilus (AI001)] [Escherichia coli UTI89]
0.1	VFG012238(gi:117625206) (papD) pilus assembly protein chaperone PapD [P fimbriae (CVF425)] [Escherichia coli APEC O1]
0.1	VFG006081(gi:55823390) (rmlD) dTDP-4-keto-L-rhamnose reductase [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG006077(gi:55823382) (rgpA) polysaccharide biosynthesis protein/putative rhamnosyl transferase [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG006069(gi:55823380) (rgpC) polysaccharide ABC transporter membrane-spanning protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG006057(gi:55823377) (rgpF) polysaccharide biosynthesis protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG006052(gi:55823163) (rmlA) glucose-1-phosphate thymidyl transferase [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG006030(gi:55823039) (epsA) transcriptional activator-exopolysaccharide biosynthesis [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG001447(gb|CAA50007) (cnf1) cytotoxic necrotizing factor 1 [CNF-1 (VF0240)] [Escherichia coli str. E-B35]
0.1	VFG000937(gb|NP_755499) (iucD) L-lysine 6-monooxygenase IucD [Aerobactin (VF0229)] [Escherichia coli CFT073]
0.1	VFG000921(gb|NP_756178) (chuY) ChuY [Chu (VF0227)] [Escherichia coli CFT073]
0.1	VFG000909(gb|NP_753153) (focA) F1C major fimbrial subunit precursor [F1C fimbriae (VF0224)] [Escherichia coli CFT073]
0.1	VFG000877(gb|NP_757245) (fimF) FimF protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
0.1	VFG048323 (KPK_0839) type IV pilus assembly family protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae 342]
0.1	VFG048249 (Kvar_0778) fimbrial protein [Type I fimbriae (CVF847)] [Klebsiella variicola At-22]
0.1	VFG046102 (ECVR50_3327) IutA [Aerobactin siderophore (CVF457)] [Escherichia coli VR50]
0.1	VFG046083 (ECVR50_0239) IcmF-related protein [ACE T6SS (CVF736)] [Escherichia coli VR50]
0.1	VFG046023 (hofC/hcpC) assembly protein HofC in type IV pilin biogenesis, transmembrane protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O111:H- str. 11128]
0.1	VFG046022 (hofC/hcpA) assembly protein HofC in type IV pilin biogenesis, transmembrane protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O103:H2 str. 12009]
0.1	VFG046007 (APECO78_03975) hypothetical protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O78:H18 str. WS3294A]
0.1	VFG045999 (hofB) hypothetical protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG045991 (hofB) protein transport protein HofB [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O44:H18 042]
0.1	VFG045975 (hofB) transport protein HofB [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O25b:H4-ST131]
0.1	VFG045913 (UMNK88_1095) outer membrane usher protein FimD [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli UMNK88]
0.1	VFG045894 (ycbR) putative periplasmic pilin chaperone [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli O7:K1 str. IAI39]
0.1	VFG045856 (elfA) fimbrial subunit ElfA [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli VR50]
0.1	VFG045824 (EC958_4614) serine protease autotransporter protein [EspC, SPATE (CVF742)] [Escherichia coli O25b:H4-ST131]
0.1	VFG045811 (EC958_0641) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O25b:H4-ST131]
0.1	VFG045809 (EC958_0639) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O25b:H4-ST131]
0.1	VFG045800 (EC958_5032) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O25b:H4-ST131]
0.1	VFG045791 (csgD) putative 2-component transcriptional regulator for 2nd curli operon [Curli fibers (CVF822)] [Escherichia coli O25b:H4-ST131]
0.1	VFG045778 (fimD) type 1 fimbriae outer membrane usher protein FimD [Type I fimbriae (CVF426)] [Escherichia coli O25b:H4-ST131]
0.1	VFG043986(gi:1212893) (cfa) colicin 5 [Col5 (TX389)] [Escherichia coli str. ECOR5]
0.1	VFG043803(gi:4757387) (bft-2) metalloprotease [BFT (B. fragilis toxin), subtype 2 (TX173)] [Bacteroides fragilis str. GAI97124]
0.1	VFG043731(gi:50983079) (cdtC) cytolethal distending toxin type IV subunit C [Ec-CDT-IV (TX053)] [Escherichia coli O75 str. 28C]
0.1	VFG040971(gi:206576910) (pulO) pullulanase secretion protein PulO [pul (SS215)] [Klebsiella pneumoniae 342]
0.1	VFG040947(gi:157156601) (gspL) GspL-like protein [gsp (SS206)] [Escherichia coli E24377A]
0.1	VFG036058(gi:218704697) (hlyE/clyA) hemolysin E [Hemolysin/cytolysin A (CVF750)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG036019(gi:410480204) (cah) antigen 43 precursor (AG43, Fluffing protein) [Cah, AIDA-I type (CVF745)] [Escherichia coli O104:H4 str. 2009EL-2050]
0.1	VFG035973(gi:386621850) (espC) Per-activated serine protease autotransporter enterotoxin EspC [EspC, SPATE (CVF742)] [Escherichia coli NA114]
0.1	VFG035862(gi:222155058) (aec14) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O83:H1 str. LF82]
0.1	VFG035808(gi:15799915) (hcp) hypothetical protein [EHS (SS185)] [Escherichia coli O157:H7 str. EDL933]
0.1	VFG035729(gi:386612389) (UMNK88_238) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli UMNK88]
0.1	VFG035680(gi:386612387) (aec23) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli UMNK88]
0.1	VFG035659(gi:222155045) (aec24) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O83:H1 str. LF82]
0.1	VFG035638(gi:117622508) (aec24) hypothetical protein [AEC (SS184)] [Escherichia coli APEC O1]
0.1	VFG035526(gi:386612381) (aec29) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli UMNK88]
0.1	VFG035523(gi:387605690) (aec29) putative type VI secretion system protein [ACE T6SS (CVF736)] [Escherichia coli O44:H18 042]
0.1	VFG035500(gi:218703468) (aec30) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG035482(gi:222155038) (aec31) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O83:H1 str. LF82]
0.1	VFG035481(gi:386597963) (aec31) ImpA domain-containing protein [ACE T6SS (CVF736)] [Escherichia coli O18:K1:H7 str. IHE3034]
0.1	VFG035480(gi:218557154) (aec31) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O45:K1:H7 str. S88]
0.1	VFG035472(gi:410484152) (aec31) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O104:H4 str. 2009EL-2050]
0.1	VFG035349(gi:157156697) (EcE24377A_3135) ImpA-related N-terminal domain-containing protein [SCI-I T6SS (CVF734)] [Escherichia coli E24377A]
0.1	VFG035345(gi:218696615) (EC55989_3315) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli 55989]
0.1	VFG035288(gi:386640309) (ECABU_c31040) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli ABU 83972]
0.1	VFG035276(gi:386630568) (i02_3121) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli str. clone D i2]
0.1	VFG035272(gi:260845474) (ECO103_3371) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O103:H2 str. 12009]
0.1	VFG035247(gi:218559815) (ECS88_3097) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O45:K1:H7 str. S88]
0.1	VFG035239(gi:117625053) (APECO1_3705) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli APEC O1]
0.1	VFG035154(gi:110642959) (ECP_2804) OmpA family membrane protein [SCI-I T6SS (CVF734)] [Escherichia coli 536]
0.1	VFG034725(gi:386606548) (ibeC) hypothetical protein [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli UM146]
0.1	VFG034684(gi:222155327) (ibeB) Cation efflux system protein cusC [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli O83:H1 str. LF82]
0.1	VFG034642(gi:260857220) (cfaD) minor pilin protein [CFA/I fimbriae (CVF684)] [Escherichia coli O26:H11 str. 11368]
0.1	VFG034636(gi:157158530) (cfaC) hypothetical protein [CFA/I fimbriae (CVF684)] [Escherichia coli E24377A]
0.1	VFG034631(gi:410480837) (cfaC) hypothetical protein [CFA/I fimbriae (CVF684)] [Escherichia coli O104:H4 str. 2009EL-2050]
0.1	VFG034567(gi:386612492) (eaeH) attaching and effacing protein EaeH [EaeH (CVF679)] [Escherichia coli UMNK88]
0.1	VFG034527(gi:386637711) (ecpE) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli ABU 83972]
0.1	VFG034499(gi:386637712) (ecpD) putative receptor [E. coli common pilus (ECP) (CVF625)] [Escherichia coli ABU 83972]
0.1	VFG034483(gi:222155097) (ecpC) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O83:H1 str. LF82]
0.1	VFG034474(gi:218703571) (ecpC) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG034446(gi:218703572) (ecpB) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG034389(gi:386627884) (ecpR) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli str. clone D i2]
0.1	VFG034382(gi:410484079) (ecpR) transcriptional regulator [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O104:H4 str. 2009EL-2050]
0.1	VFG034354(gi:215488783) (chuU) hemin permease [Hemin uptake (CVF460)] [Escherichia coli O127:H6 str. E2348/69]
0.1	VFG034344(gi:386641116) (chuY) hypothetical protein [Hemin uptake (CVF460)] [Escherichia coli ABU 83972]
0.1	VFG034343(gi:218702270) (chuY) hypothetical protein [Hemin uptake (CVF460)] [Escherichia coli O7:K1 str. IAI39]
0.1	VFG034298(gi:222158207) (chuT) Periplasmic binding protein [Hemin uptake (CVF460)] [Escherichia coli O83:H1 str. LF82]
0.1	VFG034295(gi:386601535) (chuT) hemin-binding periplasmic protein [Hemin uptake (CVF460)] [Escherichia coli O18:K1:H7 str. IHE3034]
0.1	VFG034224(gi:386618821) (sitC) Iron transporter inner membrane component [Iron/managanease transport (CVF459)] [Escherichia coli NA114]
0.1	VFG034199(gi:218704670) (sitA) iron transport protein, periplasmic-binding protein [Iron/managanease transport (CVF459)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG034070(gi:386599810) (ybtP) YbtP [Yersiniabactin siderophore (CVF458)] [Escherichia coli O18:K1:H7 str. IHE3034]
0.1	VFG034030(gi:386639495) (ybtX) putative cytoplasmic transmembrane protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli ABU 83972]
0.1	VFG033986(gi:218701707) (iucB) aerobactin siderophore biosynthesis N(6)-hydroxylysine acetylase [Aerobactin siderophore (CVF457)] [Escherichia coli O7:K1 str. IAI39]
0.1	VFG033973(gi:386640482) (iucC) aerobactin siderophore biosynthesis protein IucC [Aerobactin siderophore (CVF457)] [Escherichia coli ABU 83972]
0.1	VFG033952(gi:260867383) (iucD) siderophore biosynthesis protein [Aerobactin siderophore (CVF457)] [Escherichia coli O111:H- str. 11128]
0.1	VFG033930(gi:386605041) (iroC) hypothetical protein [Salmochelin siderophore (CVF456)] [Escherichia coli UM146]
0.1	VFG033917(gi:386598810) (iroE) IroE [Salmochelin siderophore (CVF456)] [Escherichia coli O18:K1:H7 str. IHE3034]
0.1	VFG033904(gi:386606905) (cnf1) cytotoxic necrotizing factor 2 protein Cnf2 [Cytotoxic necrotizing factor 1 (CVF454)] [Escherichia coli UM146]
0.1	VFG033902(gi:386606910) (hlyC) hemolysin-activating lysine-acyltransferase HlyC [Alpha-hemolysin (CVF453)] [Escherichia coli UM146]
0.1	VFG033413(gi:218698021) (tia) surface protein precursor [Tia/Hek (CVF430)] [Escherichia coli 55989]
0.1	VFG033397(gi:386638427) (focI) minor F1C fimbrial subunit SfaD [F1C fimbriae (CVF428)] [Escherichia coli ABU 83972]
0.1	VFG033370(gi:218561496) (fimH) minor component of type 1 fimbriae [Type I fimbriae (CVF426)] [Escherichia coli O45:K1:H7 str. S88]
0.1	VFG033313(gi:386642064) (fimF) type 1 fimbriae minor subunit precursor FimF [Type I fimbriae (CVF426)] [Escherichia coli ABU 83972]
0.1	VFG033289(gi:218707984) (fimD) outer membrane usher protein, type 1 fimbrial synthesis [Type I fimbriae (CVF426)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG033192(gi:218703011) (fimE) tyrosine recombinase [Type I fimbriae (CVF426)] [Escherichia coli O7:K1 str. IAI39]
0.1	VFG033144(gi:218706498) (papA) P-fimbriae major subunit [P fimbriae (CVF425)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG033137(gi:218706497) (papH) minor pilin protein PapH [P fimbriae (CVF425)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG033128(gi:386641964) (papC) outer membrane usher protein PapC [P fimbriae (CVF425)] [Escherichia coli ABU 83972]
0.1	VFG033103(gi:218706492) (papE) Fimbrial protein [P fimbriae (CVF425)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG033095(gi:218706491) (papF) Fimbrial adapter PapF [P fimbriae (CVF425)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG033088(gi:218706490) (papG) Fimbrial PapG protein [P fimbriae (CVF425)] [Escherichia coli O17:K52:H18 str. UMN026]
0.1	VFG033080(gi:386630724) (papX) PapX protein [P fimbriae (CVF425)] [Escherichia coli str. clone D i2]
0.1	VFG020174(gi:187733231) (entD) phosphopantetheinyltransferase component of enterobactin synthase multienzyme complex [Enterobactin synthesis (CVF477)] [Shigella boydii CDC 3083-94]
0.1	VFG018205(gi:16128277) (ecpB) predicted protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli str. K-12 substr. MG1655]
0.1	VFG018194(gi:26246303) (ecpR) Hypothetical protein ykgK [E. coli common pilus (ECP) (CVF625)] [Escherichia coli CFT073]
0.1	VFG012585(gi:88770312) (sitC) SitC [Iron/managanease transport (CVF459)] [Escherichia coli APEC O1]
0.1	VFG012572(gi:110641374) (sitA) iron transport protein, periplasmic-binding protein [Iron/managanease transport (CVF459)] [Escherichia coli 536]
0.1	VFG012560(gi:110642116) (ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin siderophore (CVF458)] [Escherichia coli 536]
0.1	VFG012557(gi:91211201) (ybtU) thiazolinyl-S-HMWP1 reductase [Yersiniabactin siderophore (CVF458)] [Escherichia coli UTI89]
0.1	VFG012534(gi:117624158) (ybtX) hypothetical protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli APEC O1]
0.1	VFG012527(gi:26248271) (ybtS) anthranilate synthase component I [yersiniabactin (IA006)] [Escherichia coli CFT073]
0.1	VFG012524(gi:88770305) (iucB) IucB [Aerobactin siderophore (CVF457)] [Escherichia coli APEC O1]
0.1	VFG012499(gi:91210147) (iroN) IroN protein [Salmochelin siderophore (CVF456)] [Escherichia coli UTI89]
0.1	VFG012493(gi:91213869) (cnf1) cytotoxic necrotizing factor 1 [CNF-1 (VF0226)] [Escherichia coli UTI89]
0.1	VFG012449(gi:88770206) (tsh) Tsh [Tsh (temperature-sensitive haemagglutinin) (SS075)] [Escherichia coli APEC O1]
0.1	VFG012447(gi:110640550) (vat) SepA [SepA (SS063)] [Escherichia coli 536]
0.1	VFG012343(gb|YP_540130) (sfaH) S fimbriae adhesin SfaH [S fimbriae (VF0222)] [Escherichia coli UTI89]
0.1	VFG012243(gi:117625207) (papC) outer membrane usher protein PapC [P fimbriae (CVF425)] [Escherichia coli APEC O1]
0.1	VFG012237(gi:91213840) (papD) periplasmid chaperone PapD protein [pyelonephritis-associated pilus, Pap pilus (AI001)] [Escherichia coli UTI89]
0.1	VFG012236(gi:110644645) (papD) chaperone protein PapD [P fimbriae (CVF425)] [Escherichia coli 536]
0.1	VFG012232(gi:91213839) (papJ) PapJ protein precursor [pyelonephritis-associated pilus, Pap pilus (AI001)] [Escherichia coli UTI89]
0.1	VFG012227(gi:91213838) (papK) minor pilin subunit PapK [pyelonephritis-associated pilus, Pap pilus (AI001)] [Escherichia coli UTI89]
0.1	VFG006073(gi:55823381) (rgpB) polysaccharide biosynthesis protein/putative rhamnosyl transferase [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG006061(gi:55823378) (rgpE) polysaccharide biosynthesis protein/putative glycosyltransferase [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG005950(gi:55823032) (epsG) exopolysaccharide biosynthesis protein, glycosyltransferase [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG005902(gi:55823028) (epsK) exopolysaccharide gene claster protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG005322(gi:55822031) (cbpD) cell wall protein precursor, similar to choline binding protein [Choline-binding proteins (CVF122)] [Streptococcus thermophilus CNRZ1066]
0.1	VFG000936(gb|NP_755498) (iutA) ferric aerobactin receptor precusor IutA [Aerobactin (VF0229)] [Escherichia coli CFT073]
0.1	VFG000922(gb|NP_756179) (chuU) heme permease protein ChuU [Chu (VF0227)] [Escherichia coli CFT073]
0.1	VFG000908(gb|NP_755449) (hlyD) Hemolysin D [Hemolysin (VF0225)] [Escherichia coli CFT073]
0.1	VFG000907(gb|NP_755448) (hlyB) Hemolysin B [Hemolysin (VF0225)] [Escherichia coli CFT073]
0.1	VFG000902(gb|NP_755494) (sat) Aecreted auto transpoter toxin [Sat (VF0231)] [Escherichia coli CFT073]
0.1	VFG000896(gi:26250993) (papD) PapD protein [P fimbriae (VF0220)] [Escherichia coli CFT073]
0	VFG049172 (KPN_03179) hypothetical protein [T6SS-II (CVF861)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG048438 (entC) isochorismate synthase [Ent siderophore (CVF849)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG048394 (mrkF) mrkF protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae 342]
0	VFG048348(gb|YP_002921123.1) (mrkJ) phosphodiesterase [Type 3 fimbriae (VF0567)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
0	VFG048327(gb|YP_002921121.1) (mrkH) transcriptional activator [Type 3 fimbriae (VF0567)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
0	VFG048243 (KPHS_43550) major type 1 subunit fimbrin (pilin) [Type I fimbriae (CVF847)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]
0	VFG048239 (Kvar_0779) integrase [Type I fimbriae (CVF847)] [Klebsiella variicola At-22]
0	VFG048236 (fimE) tyrosine recombinase [Type I fimbriae (CVF847)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG048231 (Kvar_0780) integrase [Type I fimbriae (CVF847)] [Klebsiella variicola At-22]
0	VFG046086 (ECVR50_0242) putative protease [ACE T6SS (CVF736)] [Escherichia coli VR50]
0	VFG046082 (ECVR50_0238) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli VR50]
0	VFG046065 (ecpC) putative outer membrane usher protein EcpC [E. coli common pilus (ECP) (CVF625)] [Escherichia coli VR50]
0	VFG046031 (ECP_0106) type IV pilin biogenesis protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli 536]
0	VFG046001 (ETEC_0103) protein transport protein HofB [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O78:H11:K80 str. H10407]
0	VFG045931 (EcE24377A_1056) fimbrial protein [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli E24377A]
0	VFG045917 (elfG) putative fimbrial-like adhesin protein [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli str. K-12 substr. MG1655]
0	VFG045875 (UMNK88_1093) major type 1 subunit fimbrin FimA [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli UMNK88]
0	VFG045855 (chuU) putative permease of iron compound ABC transport system [Hemin uptake (CVF460)] [Escherichia coli O25b:H4-ST131]
0	VFG045852 (chuW) putative oxygen independent coproporphyrinogen III oxidase [Hemin uptake (CVF460)] [Escherichia coli O25b:H4-ST131]
0	VFG045776 (fimI) FimI fimbrial protein [Type I fimbriae (CVF426)] [Escherichia coli O25b:H4-ST131]
0	VFG044296(gi:197286442) (PMI2596) siderophore TonB-dependent receptor [yersiniabactin-related (IA035)] [Proteus mirabilis HI4320]
0	VFG043981(gi:41116) (CAA68592) colicin N [colicin N (TX384)] [Escherichia coli]
0	VFG043730(gi:50983078) (cdtB) cytolethal distending toxin type IV subunit B [Ec-CDT-IV (TX053)] [Escherichia coli O75 str. 28C]
0	VFG043729(gi:50983077) (cdtA) cytolethal distending toxin type IV subunit A [Ec-CDT-IV (TX053)] [Escherichia coli O75 str. 28C]
0	VFG043626(gb|YP_002921127) (mrkB) fimbrial chaperone protein mrkB precursor [Type 3 fimbriae (VF0567)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
0	VFG042337(gi:218689435) (ECED1_1676) peptidase S6, IgA endopeptidase from phage origin [EaaA (SS067)] [Escherichia coli ED1a]
0	VFG040960(gi:206577210) (pulD) pullulanase secretion envelope protein PulD [pul (SS215)] [Klebsiella pneumoniae 342]
0	VFG040955(gi:157157281) (gspD) general secretion pathway protein D [gsp (SS206)] [Escherichia coli E24377A]
0	VFG036041(gi:386606928) (cdiB) putative hemolysin activator HlyB [Contact-dependent inhibition CDI system (CVF747)] [Escherichia coli UM146]
0	VFG036004(gi:386612565) (ehaB) hypothetical protein [EhaB, AIDA-I type (CVF744)] [Escherichia coli UMNK88]
0	VFG036000(gi:218693832) (ehaB) flagellin structural protein; protein [EhaB, AIDA-I type (CVF744)] [Escherichia coli 55989]
0	VFG035997(gi:410484002) (ehaB) flagellin structural protein [EhaB, AIDA-I type (CVF744)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035850(gi:386613955) (aec15) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli UMNK88]
0	VFG035824(gi:387605702) (aec16) putative type VI secretion system protein [ACE T6SS (CVF736)] [Escherichia coli O44:H18 042]
0	VFG035760(gi:15799911) (aec18) hypothetical protein [EHS (SS185)] [Escherichia coli O157:H7 str. EDL933]
0	VFG035727(gi:218703477) (ECUMN_0225) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG035688(gi:110640442) (aec22) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli 536]
0	VFG035678(gi:218703475) (aec23) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG035676(gi:218693689) (aec23) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli 55989]
0	VFG035655(gi:386612386) (aec24) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli UMNK88]
0	VFG035645(gi:260842453) (aec24) lipoprotein [ACE T6SS (CVF736)] [Escherichia coli O103:H2 str. 12009]
0	VFG035622(gi:410484146) (aec25) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035553(gi:218557157) (aec28) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O45:K1:H7 str. S88]
0	VFG035551(gi:157157081) (aec28) type VI secretion-associated protein [ACE T6SS (CVF736)] [Escherichia coli E24377A]
0	VFG035524(gi:218703469) (aec29) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG035502(gi:386612379) (aec30) type VI secretion protein IcmFhypothetical protein [ACE T6SS (CVF736)] [Escherichia coli UMNK88]
0	VFG035499(gi:387605689) (aec30) putative type VI secretion system protein [ACE T6SS (CVF736)] [Escherichia coli O44:H18 042]
0	VFG035305(gi:386620402) (ECNA114_2871) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli NA114]
0	VFG035277(gi:386620400) (ECNA114_2870) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli NA114]
0	VFG035270(gi:110642974) (ECP_2819) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli 536]
0	VFG035238(gi:110642969) (ECP_2814) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli 536]
0	VFG035205(gi:110642965) (ECP_2810) VGR-related protein [SCI-I T6SS (CVF734)] [Escherichia coli 536]
0	VFG035153(gi:26249224) (c3389) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli CFT073]
0	VFG035147(gi:157156380) (EcE24377A_3126) DotU family type IV/VI secretion system protein [SCI-I T6SS (CVF734)] [Escherichia coli E24377A]
0	VFG035130(gi:386620385) (ECNA114_2856) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli NA114]
0	VFG035114(gi:386620384) (ECNA114_2855) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli NA114]
0	VFG035083(gi:26249220) (c3385) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli CFT073]
0	VFG034858(gi:260853232) (espX1) T3SS effector EspX [EspX1 (CVF701)] [Escherichia coli O26:H11 str. 11368]
