Freq	VFDB
0	VFG033810(gi:407471925) (vat) protease IgA1 [Vacuolating autotransporter gene (CVF445)]...
0	VFG000744(gb|AAC38396) (espB) EspB [EspB (VF0179)] [Escherichia coli O127:H6 str. E2348...
0	VFG049312 (Kvar_1936) ImpA domain-containing protein [T6SS-III (CVF862)] [Klebsiella va...
0	VFG049277 (N559_2028) type VI secretion protein, VC_A0111 family [T6SS-III (CVF862)] [K...
0	VFG049008 (rcsA) hypothetical protein [RcsAB (CVF856)] [Klebsiella pneumoniae subsp. rh...
0	VFG048503 (fes) enterobactin/ferric enterobactin esterase [Ent siderophore (CVF849)] [K...
0	VFG048360 (Kvar_0794) fimbrial protein [Type 3 fimbriae (CVF848)] [Klebsiella variicola...
0	VFG048306 (fimH) minor fimbrial subunit [Type I fimbriae (CVF847)] [Klebsiella pneumoni...
0	VFG045972 (ppdD) Prepilin peptidase-dependent protein D [Hemorrhagic E.coli pilus (HCP)...
0	VFG035558(gi:15799903) (clpV) protease [EHS (SS185)] [Escherichia coli O157:H7 str. EDL...
0	VFG034285(gi:209396547) (chuT) periplasmic-binding protein [Hemin uptake (CVF460)] [Esc...
0	VFG033232(gi:260871035) (fimI) fimbrial protein FimI [Type I fimbriae (CVF426)] [Escher...
0	VFG049270 (KP1_3369) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae su...
0	VFG049182 (KPR_4181) hypothetical protein [T6SS-II (CVF861)] [Klebsiella pneumoniae sub...
0	VFG049009 (Kvar_1686) LuxR family transcriptional regulator [RcsAB (CVF856)] [Klebsiell...
0	VFG048537 (KPN_01678) putative oxidoreductase, Fe-S subunit [Salmochelin (CVF850)] [Kle...
0	VFG048486 (KPN2242_05890) iron-enterobactin transporter ATP-binding protein [Ent sidero...
0	VFG048417 (KPN2242_05925) 2,3-dihydro-2,3-dihydroxybenzoate synthetase [Ent siderophore...
0	VFG036046(gi:291282197) (hlyE/clyA) Hemolysin E [Hemolysin/cytolysin A (CVF750)] [Esche...
0	VFG034519(gi:260842495) (ecpE) conserved chaperone [E. coli common pilus (ECP) (CVF625)...
0	VFG018654(gi:157150597) (sspB) streptococcal surface protein B [collagen-binding protei...
0	VFG049013 (rcsB) transcriptional regulator RcsB [RcsAB (CVF856)] [Klebsiella pneumoniae...
0	VFG048408 (entA) 2,3-dihydroxybenzoate-2,3-dehydrogenase [Ent siderophore (CVF849)] [Kl...
0	VFG012216(gi:110644641) (papF) PapF protein [P fimbriae (CVF425)] [Escherichia coli 536]
0	VFG005386(gi:55823112) (cshA) surface-associated protein cshA precursor, truncated [Cel...
0	VFG000880(gb|NP_755468) (papI) regulatory protein PapI [P fimbriae (VF0220)] [Escherich...
0	VFG049233 (KPR_3182) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae su...
0	VFG048876 (Kvar_1555) capsular exopolysaccharide biosynthesis protein (Wzm) [Capsule (C...
0	VFG048670 (A79E_2836) outer membrane protein [T6SS-I (CVF853)] [Klebsiella pneumoniae s...
0	VFG048476 (KPN2242_05895) iron-enterobactin transporter permease [Ent siderophore (CVF8...
0	VFG048444 (fepB) iron-enterobactin transporter periplasmic binding protein [Ent siderop...
0	VFG045827 (EC958_1421) hemolysin E [Hemolysin/cytolysin A (CVF750)] [Escherichia coli O...
0	VFG042689(gi:283520633) (mrkB) MrkB [type 3 fimbriae (AI084)] [Citrobacter freundii str...
0	VFG042424(gb|CAW30798) (afaB-I) chaperone AfaB [Afimbrial adhesin, AFA-I, mannose-resis...
0	VFG036047(gi:387506304) (hlyE/clyA) hemolysin E [Hemolysin/cytolysin A (CVF750)] [Esche...
0	VFG034409(gi:260853523) (ecpA) fimbrillin precursor [E. coli common pilus (ECP) (CVF625...
0	VFG033728(gi:260858241) (espG) T3SS effector EspG [EspG (CVF432)] [Escherichia coli O26...
0	VFG033377(gi:386598798) (sfaC) hypothetical protein [S fimbriae (VF0235)] [Escherichia ...
0	VFG049307 (N559_2031) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae J...
0	VFG049035 (cpsG_2) phosphomannomutase [LPS rfb locus (CVF857)] [Klebsiella pneumoniae 342]
0	VFG048990(gb|YP_002920369.1) (galF) UTP-glucose-1-phosphate uridylyltransferase subunit...
0	VFG048887 (Kvar_1556) group 1 glycosyl transferase [Capsule (CVF854)] [Klebsiella varii...
0	VFG048739 (Kvar_2961) hypothetical protein [T6SS-I (CVF853)] [Klebsiella variicola At-22]
0	VFG048656 (Kvar_2973) type VI secretion protein [T6SS-I (CVF853)] [Klebsiella variicola...
0	VFG048536 (KPN2242_11295) putative oxidoreductase, Fe-S subunit [Salmochelin (CVF850)] ...
0	VFG048349 (KPR_1755) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumo...
0	VFG048317(gb|YP_002921144.1) (fimK) transcriptional regulator [Type I fimbriae (VF0566)...
0	VFG034424(gi:386622655) (ecpA) cryptic Mat fimbrillin [E. coli common pilus (ECP) (CVF6...
0	VFG002186(gb|NP_816137) (cpsE) glycosyl transferase, group 2 family protein [Capsule (V...
0	VFG049278 (KPN2242_14255) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoni...
0	VFG048392 (KOX_01865) MrkA fimbrial protein [Type 3 fimbriae (CVF848)] [Klebsiella oxyt...
0	VFG048271 (KOX_24750) hypothetical protein [Type I fimbriae (CVF847)] [Klebsiella oxyto...
0	VFG035287(gi:387609964) (EC042_4543) putative type VI secretion protein [SCI-I (SS183)]...
0	VFG033210(gi:260847130) (fimA) major type 1 subunit fimbrin (pilin) FimA [Type I fimbri...
0	VFG033154(gi:386641969) (papI) pap operon regulatory protein PapI [P fimbriae (CVF425)]...
0	VFG018653(gi:157151439) (sspA) streptococcal surface protein A [collagen-binding protei...
0	VFG049228 (KPHS_32750) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae ...
0	VFG049126 (KOX_12990) RND family efflux transporter MFP subunit [AcrAB (CVF859)] [Klebs...
0	VFG048384 (KPK_0833) pili assembly chaperone [Type 3 fimbriae (CVF848)] [Klebsiella pne...
0	VFG035267(gi:218696623) (EC55989_3323) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG033217(gi:387615047) (fimA) fimbrial protein [Type I fimbriae (CVF426)] [Escherichia...
0	VFG020156(gi:187732248) (gspH) general secretion pathway protein GspH [T2SS (Type II se...
0	VFG013027(gi:82775870) (fepD) ferric enterobactin transport [Enterobactin transport (CV...
0	VFG005976(gi:116627844) (STER_1068) Tyrosine-protein kinase (capsular polysaccharide bi...
0	VFG005964(gi:116627843) (STER_1067) Sugar transferase involved in lipopolysaccharide sy...
0	VFG049014 (KPHS_37040) transcriptional regulator RcsB [RcsAB (CVF856)] [Klebsiella pneu...
0	VFG048795 (KPN2242_15535) UDP-glucose 6-dehydrogenase [Capsule (CVF854)] [Klebsiella pn...
0	VFG048455 (KPHS_14440) enterobactin exporter EntS [Ent siderophore (CVF849)] [Klebsiell...
0	VFG048382 (KOX_01860) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella oxyto...
0	VFG048362 (KOX_01850) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella oxyto...
0	VFG043118(gi:15802384) (fliQ) flagellar biosynthesis protein FliQ [peritrichous flagell...
0	VFG042549(gi:170679645) (fanE) putative fimbrial assembly chaperone FanE [K99 pili/F5 f...
0	VFG040998 (aaiR) - [AAI/SCI-II (SS182)] [Escherichia coli O44:H18 042]
0	VFG006053(gi:55821123) (epsB) exopolysaccharide biosynthesis protein [Capsule (CVF186)]...
0	VFG000849(gb|AAA57452) (aggC) usher protein [AAFs (VF0214)] [Escherichia coli 17-2]
0	VFG049314 (KPK_2058) periplasmic sugar-binding protein [T6SS-III (CVF862)] [Klebsiella ...
0	VFG049004 (N559_1838) positive regulator for ctr capsule biosynthesis, positive transcr...
0	VFG043739(gi:194433699) (ZP_03065975) cytolethal distending toxin A subunit [Sd-CDT (TX...
0	VFG043596(gi:290579544) (gbpB) putative peptidoglycan hydrolase [GbpC (AI422)] [Strepto...
0	VFG042572(gi:62255471) (ldaD) LdaD [locus for diffuse adherence (lda), afimbrial adhesi...
0	VFG033885(gi:386617331) (hlyB) hemolysin translocation ATP-binding protein HlyB [Alpha-...
0	VFG018651(gi:157151048) (cpbA) LPXTG cell wall surface protein, Cna protein B-type doma...
0	VFG048653 (KPN_01324) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae sub...
0	VFG048298 (fimG) hypothetical protein [Type I fimbriae (CVF847)] [Klebsiella pneumoniae...
0	VFG048270 (A225_3801) type 1 fimbriae anchoring protein FimD [Type I fimbriae (CVF847)]...
0	VFG048233 (KPHS_43530) site-specific recombinase involved in flagellar phase switching/...
0	VFG035333(gi:218696617) (EC55989_3317) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG033212(gi:260858482) (fimA) major type 1 subunit fimbrin (pilin) FimA [Type I fimbri...
0	VFG033207(gi:209396019) (fimA) type-1 fimbrial protein-like protein [Type I fimbriae (C...
0	VFG005360(gi:24378857) (plr/gapA) glyceraldehyde-3-phosphate dehydrogenase [Streptococc...
0	VFG003507(gi:123442836) (ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (CVF...
0	VFG049256 (KPK_2052) ImcF-related family protein [T6SS-III (CVF862)] [Klebsiella pneumo...
0	VFG049069 (KPHS_35480) hypothetical protein [LPS rfb locus (CVF857)] [Klebsiella pneumo...
0	VFG048942 (Kvar_1561) UDP-phosphate glucose phosphotransferase [Capsule (CVF854)] [Kleb...
0	VFG048938 (KPN2242_15620) hypothetical protein [Capsule (CVF854)] [Klebsiella pneumonia...
0	VFG048484 (KPHS_14410) iron-enterobactin transporter ATP-binding protein [Ent sideropho...
0	VFG040966(gi:206581080) (pulJ) pullulanase secretion protein PulJ [pul (SS215)] [Klebsi...
0	VFG035666(gi:291281046) (aec23) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG033545(gi:215488980) (escV) translocator EscV [LEE encoded T3SS (SS019)] [Escherichi...
0	VFG001534(gb|AAD49229) (efa1) EHEC factor for adherence [Efa-1/LifA (VF0204)] [Escheric...
0	VFG000944(gb|AAK16477) (draC) usher protein DraC [Dr adhesins (VF0223)] [Escherichia co...
0	VFG049082 (KPN2242_15505) putative glycosyltransferase [LPS rfb locus (CVF857)] [Klebsi...
0	VFG048649 (KPK_3067) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae 342]
0	VFG048627 (KPK_3069) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae 342]
0	VFG048528(gb|YP_002918366.1) (entD) enterochelin synthetase component D [Ent (VF0562)] ...
0	VFG048526 (KPN2242_05865) enterochelin synthetase component D [Ent siderophore (CVF849)...
0	VFG048307(gb|YP_002921143.1) (fimH) type 1 fimbrial adhesin precursor [Type I fimbriae ...
0	VFG048267(gb|YP_002921139.1) (fimC) periplasmic chaperone [Type I fimbriae (VF0566)] [K...
0	VFG040958(gi:206580997) (pulB) general secretion pathway protein B [pul (SS215)] [Klebs...
0	VFG033779(gi:215485859) (espJ) T3SS secreted effector EspJ-like protein [LEE encoded T3...
0	VFG033593(gi:260845704) (escC) T3SS structure protein EscC [LEE locus encoded TTSS (CVF...
0	VFG033156(gi:386622285) (papI) Pap operon regulatory protein [P fimbriae (CVF425)] [Esc...
0	VFG006058(gi:55821124) (epsA) transcriptional activator-exopolysaccharide biosynthesis ...
0	VFG002049(gb|YP_404602) (gspF) general secretion pathway protein F [T2SS (VF0333)] [Shi...
0	VFG002046(gb|YP_404599) (gspC) general secretion pathway protein C [T2SS (VF0333)] [Shi...
0	VFG049318 (KPN_02245) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae s...
0	VFG049189 (A225_4443) clpB protein [T6SS-II (CVF861)] [Klebsiella oxytoca E718]
0	VFG049046 (KPK_1677) ABC transporter permease [LPS rfb locus (CVF857)] [Klebsiella pneu...
0	VFG048920 (Kvar_1559) acyltransferase 3 [Capsule (CVF854)] [Klebsiella variicola At-22]
0	VFG048264 (N559_0946) chaperone FimC [Type I fimbriae (CVF847)] [Klebsiella pneumoniae ...
0	VFG048262 (A79E_0817) chaperone FimC [Type I fimbriae (CVF847)] [Klebsiella pneumoniae ...
0	VFG044302(gi:197286448) (nrpT) siderophore biosynthetic protein [yersiniabactin-related...
0	VFG043722(gi:416216) (cdtC) CdtC [Ec-CDT (cytolethal distending toxin)-I (TX050)] [Esch...
0	VFG035399(gi:410481019) (aaiJ) hypothetical protein [AAI/SCI-II T6SS (CVF735)] [Escheri...
0	VFG033160(gi:386627086) (papI) pap operon regulatory protein PapI [P fimbriae (CVF425)]...
0	VFG012221(gi:110644642) (papE) PapE protein [P fimbriae (CVF425)] [Escherichia coli 536]
0	VFG006091(gi:55821457) (rgpX3) polysaccharide biosynthesis protein, putative transporte...
0	VFG002055(gb|YP_404608) (gspL) general secretion pathway protein L [T2SS (VF0333)] [Shi...
0	VFG048747 (Kvar_2959) hypothetical protein [T6SS-I (CVF853)] [Klebsiella variicola At-22]
0	VFG045671(gi:529233057) (EFAU085_00344) LacI family sugar-binding transcriptional regul...
0	VFG045667(gi:384514267) (OG1RF_12303) family 8 polysaccharide lyase [Hyaluronidase (CVF...
0	VFG033519(gi:260858265) (sepQ) T3SS structure protein SepQ [LEE locus encoded TTSS (CVF...
0	VFG033483(gi:260858273) (sepL) secretion switching protein SepL [LEE locus encoded TTSS...
0	VFG033105(gi:386625712) (papE) fimbrial tip protein PapE [P fimbriae (CVF425)] [Escheri...
0	VFG049304 (A79E_1988) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae s...
0	VFG049254 (KOX_25975) hypothetical protein [T6SS-III (CVF862)] [Klebsiella oxytoca KCTC...
0	VFG049185 (KPR_4180) hypothetical protein [T6SS-II (CVF861)] [Klebsiella pneumoniae sub...
0	VFG049179 (A225_2630) hypothetical protein [T6SS-II (CVF861)] [Klebsiella oxytoca E718]
0	VFG048414 (entB) isochorismatase [Ent siderophore (CVF849)] [Klebsiella pneumoniae 342]
0	VFG048247(gb|YP_002921137.1) (fimA) type 1 major fimbrial subunit precursor [Type I fim...
0	VFG043728(gi:2218091) (cdt-IIIC) cytolethal distending toxin-IIIC [Ec-CDT-III (TX052)] ...
0	VFG042688(gi:283520632) (mrkA) MrkA [type 3 fimbriae (AI084)] [Citrobacter freundii str...
0	VFG040970(gi:206577876) (pulN) pullulanase secretion protein PulN [pul (SS215)] [Klebsi...
0	VFG033645(gi:260845710) (escT) T3SS structure protein EscT [LEE locus encoded TTSS (CVF...
0	VFG033231(gi:260847131) (fimI) fimbrial protein FimI [Type I fimbriae (CVF426)] [Escher...
0	VFG018661(gi:157150639) (tig/ropA) trigger factor [Trigger factor (CVF149)] [Streptococ...
0	VFG012278(gi:15804889) (fimA) major type 1 subunit fimbrin (pilin) [Type I fimbriae (CV...
0	VFG002173(gb|NP_816972) (asa1) aggregation substance Asa1 [AS (VF0352)] [Enterococcus f...
0	VFG049180 (KPK_0945) OmpA domain-containing protein [T6SS-II (CVF861)] [Klebsiella pneu...
0	VFG049030 (rfbA) Integral membrane O-antigen translocator protein [LPS rfb locus (CVF85...
0	VFG048797(gb|YP_002920350.1) (ugd) UDP-glucose 6-dehydrogenase [Capsule (VF0560)] [Kleb...
0	VFG048344 (KPHS_43420) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella pneu...
0	VFG048229(gb|YP_002921134.1) (fimB) tyrosine recombinase [Type I fimbriae (VF0566)] [Kl...
0	VFG046077 (ECVR50_3237) fimbrial chaperone protein AfaB [Afimbrial adhesin AFA-I (CVF82...
0	VFG043604(gi:157150558) (abpA) amylase-binding protein AbpA [amylase-binding protein A ...
0	VFG035901(gi:218511206) (aatP) AatP permease [ABC transporter for dispersin (CVF737)] [...
0	VFG035412(gi:218696589) (aaiL) hypothetical protein [AAI/SCI-II T6SS (CVF735)] [Escheri...
0	VFG034590(gi:218511232) (agg3C) Outer membrane usher protein Agg3C [AAF/III fimbriae (C...
0	VFG033663(gi:260845712) (escR) T3SS structure protein EscR [LEE locus encoded TTSS (CVF...
0	VFG005961(gi:24379285) (rgpF) RgpFc protein [Capsule (CVF186)] [Streptococcus mutans UA...
0	VFG003506(gi:123442837) (ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabact...
0	VFG002280(gb|NP_562195) (nagK) hyaluronidase [mu-toxin (VF0389)] [Clostridium perfringe...
0	VFG000670(gb|NP_706258) (gtrB) bactoprenol glucosyl transferase [LPS (VF0124)] [Shigell...
0	VFG049274 (A79E_1985) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae s...
0	VFG049166 (KPN_03181) hypothetical protein [T6SS-II (CVF861)] [Klebsiella pneumoniae su...
0	VFG048993 (galF) UTP--glucose-1-phosphate uridylyltransferase subunit GalF [Capsule (CV...
0	VFG048796 (ugd) UDP-glucose dehydrogenase [Capsule (CVF854)] [Klebsiella pneumoniae sub...
0	VFG048641 (KPN2242_09755) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae...
0	VFG048485 (N559_3720) iron-enterobactin transporter ATP-binding protein [Ent siderophor...
0	VFG048390 (Kvar_0791) Pili assembly chaperone, N-terminal protein [Type 3 fimbriae (CVF...
0	VFG048237(gb|YP_002921135.1) (fimE) tyrosine recombinase [Type I fimbriae (VF0566)] [Kl...
0	VFG048231 (Kvar_0780) integrase [Type I fimbriae (CVF847)] [Klebsiella variicola At-22]
0	VFG042992(gi:209491031) (ACI49666) putative minor pilin subunit [PilB-type pili (PGS3) ...
0	VFG042442(gb|AAK16197) (afaB-VIII) chaperone protein AfaB-VIII [Afimbrial adhesin, AfaE...
0	VFG036053(gi:410483034) (hlyE/clyA) hemolysin E [Hemolysin/cytolysin A (CVF750)] [Esche...
0	VFG034910(gi:291281325) (espY3) hypothetical protein [EspY3 (CVF709)] [Escherichia coli...
0	VFG012133(gi:110799673) (nagH) hyaluronidase [Mu-toxin (neuraminidase) (CVF412)] [Clost...
0	VFG005937(gi:24379283) (rgpD) putative polysaccharide ABC transporter, ATP-binding prot...
0	VFG005370(gi:24379801) (gbpC) glucan-binding protein C, GbpC [Glucan-binding proteins (...
0	VFG003505(gi:123442838) (ybtA) transcriptional regulator YbtA [Yersiniabactin (CVF051)]...
0	VFG049036 (KPHS_35450) galactosyl transferase [LPS rfb locus (CVF857)] [Klebsiella pneu...
0	VFG048644 (KPR_2379) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae subs...
0	VFG048404 (entA) 2,3-dihydroxybenzoate-2,3-dehydrogenase [Ent siderophore (CVF849)] [Kl...
0	VFG048336 (KPN2242_19325) putative LuxR family regulatory protein [Type 3 fimbriae (CVF...
0	VFG048269 (Kvar_0776) Pili assembly chaperone, N-terminal protein [Type I fimbriae (CVF...
0	VFG048259 (Kvar_0777) fimbrial protein [Type I fimbriae (CVF847)] [Klebsiella variicola...
0	VFG048258 (fimI) hypothetical protein [Type I fimbriae (CVF847)] [Klebsiella pneumoniae...
0	VFG045626(gi:389869856) (scm) collagen-binding MSCRAMM Scm (Fms10) [Scm (CVF818)] [Ente...
0	VFG043622(gi:206577666) (fimB) tyrosine recombinase [type 1 fimbriae (AI075)] [Klebsiel...
0	VFG043443(gi:29375030) (salB) secreted antigen, putative [Fibronectin-binding protein (...
0	VFG042399(gi:15800800) (ycbR) chaperone [E. coli YcbQ laminin-binding fimbriae (ELF) (A...
0	VFG035402(gi:218696591) (aaiJ) hypothetical protein [AAI/SCI-II T6SS (CVF735)] [Escheri...
0	VFG035174(gi:218696634) (EC55989_3335) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG012923(gi:31983545) (sepA) SepA, extracellular serine protease of the IgA1 protease ...
0	VFG012162(gi:110800613) (nanJ) putative exo-alpha-sialidase [Sialidase (CVF416)] [Clost...
0	VFG049289 (KPN_02248) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae s...
0	VFG049220 (N559_2001) type VI secretion system protein ImpK [T6SS-III (CVF862)] [Klebsi...
0	VFG048819(gb|YP_002920352.1) (manC) mannose-1-phosphate guanylyltransferase [Capsule (V...
0	VFG048596 (KOX_20660) Yersiniabactin/pesticin outer membrane receptor (IRPC) [Yersiniab...
0	VFG048540 (KOX_18265) outer membrane receptor FepA [Salmochelin (CVF850)] [Klebsiella o...
0	VFG044298(gi:197286444) (nrpY) hypothetical protein [yersiniabactin-related (IA035)] [P...
0	VFG043602(gi:62006019) (pah) antigen I/II [AgI/II proteins (AI428)] [Streptococcus down...
0	VFG042683(gi:27525448) (fimH) fimbrial adhesin subunit [type 1 fimbriae (AI083)] [Citro...
0	VFG042537(gb|AAA92620) (f17d-C) F17 fimbrial uscher [F17 pili (AI037)] [Escherichia col...
0	VFG042082(gi:15832981) (eivJ) EivJ [ETT2 (SS017)] [Escherichia coli O157:H7 str. Sakai]
0	VFG040963(gi:206579617) (pulG) pullulanase secretion protein PulG [pul (SS215)] [Klebsi...
0	VFG035374(gi:410481014) (aaiE) hypothetical protein [AAI/SCI-II T6SS (CVF735)] [Escheri...
0	VFG035301(gi:218696620) (EC55989_3320) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG033584(gi:260845703) (sepD) secretion switching protein SepD [LEE locus encoded TTSS...
0	VFG002196(gb|NP_816637) (EF3023) polysaccharide lyase, family 8 [Hyaluronidase (VF0359)...
0	VFG049019 (rcsB) hypothetical protein [RcsAB (CVF856)] [Klebsiella pneumoniae subsp. rh...
0	VFG048953 (Kvar_1562) 6-phosphogluconate dehydrogenase [Capsule (CVF854)] [Klebsiella v...
0	VFG048763 (Kvar_2957) type VI secretion-associated protein [T6SS-I (CVF853)] [Klebsiell...
0	VFG048478(gb|YP_002918372.1) (fepG) iron-enterobactin transporter permease [Ent (VF0562...
0	VFG048351 (A225_4835) fimbrial-like protein [Type 3 fimbriae (CVF848)] [Klebsiella oxyt...
0	VFG048328 (KPR_1757) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumo...
0	VFG048282 (A79E_0815) type 1 fimbrae adaptor subunit FimF [Type I fimbriae (CVF847)] [K...
0	VFG046096 (ECVR50_0257) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli VR50]
0	VFG042357(gi:7523529) (eibC) immunoglobulin-binding protein EibC [EibC (SS150)] [Escher...
0	VFG041033(gi:15597557) (imcF3) hypothetical protein [HSI-3 (SS180)] [Pseudomonas aerugi...
0	VFG035566(gi:254791353) (aec27/clpV) Hsp100/Clp ATPase [ACE T6SS (CVF736)] [Escherichia...
0	VFG033763(gi:260858268) (map) T3SS effector Map [Mitochondria-associated protein Map (C...
0	VFG012924(gi:13449013) (sepA) secreted protease [Serine protease (CVF469)] [Shigella fl...
0	VFG005841(gi:24378755) (rgpG) putative glycosyl transferase N-acetylglucosaminyltransfe...
0	VFG005533(gi:24380491) (htrA/degP) serine protease HtrA [Serine protease (CVF148)] [Str...
0	VFG002184(gb|NP_816135) (cpsG) MurB family protein [Capsule (VF0361)] [Enterococcus fae...
0	VFG049299 (KP1_3366) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae su...
0	VFG049279 (KPN_02249) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae s...
0	VFG048960 (KPN2242_15630) GalU regulator GalF [Capsule (CVF854)] [Klebsiella pneumoniae...
0	VFG048712 (KPHS_23050) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae su...
0	VFG048302 (A79E_0813) mannose-specific adhesin FimH [Type I fimbriae (CVF847)] [Klebsie...
0	VFG048266 (fimC) periplasmic chaperone [Type I fimbriae (CVF847)] [Klebsiella pneumonia...
0	VFG048253 (KPHS_43560) fimbrial protein involved in type 1 pilus biosynthesis [Type I f...
0	VFG045683(gi:529234457) (EFAU085_01747) phosphatidate cytidylyltransferase [Capsule (CV...
0	VFG033720(gi:215489001) (espG1) LEE-encoded effector EspG [LEE encoded T3SS (SS019)] [E...
0	VFG033681(gi:260845714) (ECO103_3635) T3SS component [LEE locus encoded TTSS (CVF431)] ...
0	VFG033057(gi:215488970) (eae) intimin EaeA [Intimin (CVF422)] [Escherichia coli O127:H6...
0	VFG005371(gi:24379231) (gbpD) putative glucan-binding protein D; BglB-like protein [Glu...
0	VFG049286 (KPHS_32470) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae ...
0	VFG049034 (A79E_1619) glycosyl transferase [LPS rfb locus (CVF857)] [Klebsiella pneumon...
0	VFG048420 (Kvar_3755) Isochorismatase [Ent siderophore (CVF849)] [Klebsiella variicola ...
0	VFG048410 (Kvar_3754) short-chain dehydrogenase/reductase SDR [Ent siderophore (CVF849)...
0	VFG048297(gb|YP_002921142.1) (fimG) type 1 fimbrial minor component [Type I fimbriae (V...
0	VFG048292 (A79E_0814) type 1 fimbrae adaptor subunit FimG [Type I fimbriae (CVF847)] [K...
0	VFG045638(gi:384512833) (OG1RF_10869) von Willebrand factor type A domain-containing pr...
0	VFG035383(gi:387609983) (aaiF) putative type VI secretion protein [AAI/SCI-II (SS182)] ...
0	VFG035203(gi:387609953) (EC042_4532) putative type VI secretion protein [SCI-I (SS183)]...
0	VFG034941(gi:260858283) (nleB1) T3SS effector NleB [NleB1 (CVF713)] [Escherichia coli O...
0	VFG033638(gi:260858250) (escU) secretion system apparatus protein SsaU [LEE locus encod...
0	VFG033637(gi:260869698) (escU) T3SS structure protein EscU [LEE locus encoded TTSS (CVF...
0	VFG033456(gi:260858276) (espB) translocator EspB [LEE locus encoded TTSS (CVF431)] [Esc...
0	VFG012782(gi:3776549) (ospC4) - [Mxi-Spa TTSS effectors controlled by VirB (CVF463)] [S...
0	VFG049298 (KPN2242_14245) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoni...
0	VFG049219 (KPHS_32760) membrane protein [T6SS-III (CVF862)] [Klebsiella pneumoniae subs...
0	VFG048568 (A225_2990) ABC iron siderophore transporter [Yersiniabactin (CVF851)] [Klebs...
0	VFG048381 (A225_4838) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella oxyto...
0	VFG042359(gi:7523535) (eibD) immunoglobulin-binding protein EibD [EibD (SS151)] [Escher...
0	VFG033755(gi:215488973) (map) LEE-encoded effector Map [LEE encoded T3SS (SS019)] [Esch...
0	VFG012137(gi:110800885) (nagJ) putative hyaluronidase [Mu-toxin (neuraminidase) (CVF412...
0	VFG048645 (Kvar_2974) EvpB family type VI secretion protein [T6SS-I (CVF853)] [Klebsiel...
0	VFG048631 (KPN_01322) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae sub...
0	VFG048511 (KOX_13890) outer membrane receptor FepA [Ent siderophore (CVF849)] [Klebsiel...
0	VFG048391 (A225_4839) fimbrial-like protein [Type 3 fimbriae (CVF848)] [Klebsiella oxyt...
0	VFG035382(gi:218696595) (aaiF) hypothetical protein [AAI/SCI-II T6SS (CVF735)] [Escheri...
0	VFG033772(gi:7063628) (cif) - [Cif (VF0187)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG033205(gi:291285695) (fimA) major type 1 subunit fimbrin [Type I fimbriae (CVF426)] ...
0	VFG005369(gi:24380444) (gbpA) glucan-binding protein A, GbpA [Glucan-binding proteins (...
0	VFG005365(gi:22537432) (ssp-5) agglutinin receptor [Agglutinin receptor (CVF126)] [Stre...
0	VFG002281(gb|NP_562439) (nagL) hyaluronidase [mu-toxin (VF0389)] [Clostridium perfringe...
0	VFG002050(gb|YP_404603) (gspG) general secretion pathway protein G [T2SS (VF0333)] [Shi...
0	VFG049322 (A79E_1990) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae s...
